13945,2007-01-05T04:17:55+00:00,37.770289,-122.423233
13945,2007-01-05T04:17:59+00:00,37.770314,-122.423314
13945,2007-01-05T04:18:03+00:00,37.770333,-122.423396
13945,2007-01-05T04:18:07+00:00,37.770352,-122.423479
13945,2007-01-05T04:18:11+00:00,37.770271,-122.423570
13945,2007-01-05T04:18:23+00:00,37.770212,-122.423658
13945,2007-01-05T04:18:27+00:00,37.770202,-122.423444
13945,2007-01-05T04:18:31+00:00,37.770220,-122.423131
13945,2007-01-05T04:18:47+00:00,37.770201,-122.423097
13945,2007-01-05T04:18:51+00:00,37.770234,-122.422984
13945,2007-01-05T04:19:23+00:00,37.770198,-122.423030
13945,2007-01-05T04:19:31+00:00,37.770164,-122.423106
13945,2007-01-05T04:19:35+00:00,37.770141,-122.423143
13945,2007-01-05T04:19:39+00:00,37.770228,-122.423042
13945,2007-01-05T04:19:43+00:00,37.770277,-122.422619
13945,2007-01-05T04:19:47+00:00,37.770185,-122.422435
13945,2007-01-05T04:19:51+00:00,37.770126,-122.422429
13945,2007-01-05T04:19:55+00:00,37.770120,-122.422443
13945,2007-01-05T04:20:19+00:00,37.770109,-122.422504
13945,2007-01-05T04:20:23+00:00,37.770068,-122.422537
13945,2007-01-05T04:20:35+00:00,37.770087,-122.422541
13945,2007-01-05T04:20:39+00:00,37.770020,-122.422498
13945,2007-01-05T04:20:43+00:00,37.769861,-122.422432
13945,2007-01-05T04:20:47+00:00,37.769557,-122.422388
13945,2007-01-05T04:20:51+00:00,37.769126,-122.422351
13945,2007-01-05T04:20:55+00:00,37.768709,-122.422327
13945,2007-01-05T04:20:59+00:00,37.768358,-122.422301
13945,2007-01-05T04:21:03+00:00,37.768204,-122.422280
13945,2007-01-05T04:21:23+00:00,37.768026,-122.422261
13945,2007-01-05T04:21:27+00:00,37.767560,-122.422212
13945,2007-01-05T04:21:31+00:00,37.767067,-122.422159
13945,2007-01-05T04:21:35+00:00,37.766597,-122.422101
13945,2007-01-05T04:21:39+00:00,37.765977,-122.422037
13945,2007-01-05T04:21:43+00:00,37.765607,-122.422003
13945,2007-01-05T04:21:47+00:00,37.765234,-122.421981
13945,2007-01-05T04:21:51+00:00,37.765148,-122.421964
13949,2007-01-06T12:08:43+00:00,37.769681,-122.425629
13949,2007-01-06T12:08:59+00:00,37.769729,-122.425610
13949,2007-01-06T12:09:07+00:00,37.769777,-122.425603
13949,2007-01-06T12:09:15+00:00,37.769817,-122.425635
13949,2007-01-06T12:09:35+00:00,37.769790,-122.425588
13949,2007-01-06T12:09:47+00:00,37.769755,-122.425547
13949,2007-01-06T12:10:19+00:00,37.769778,-122.425599
13949,2007-01-06T12:10:27+00:00,37.769822,-122.425622
13949,2007-01-06T12:11:51+00:00,37.769797,-122.425573
13949,2007-01-06T12:11:59+00:00,37.769773,-122.425517
13949,2007-01-06T12:12:11+00:00,37.769770,-122.425580
13949,2007-01-06T12:13:07+00:00,37.769768,-122.425565
13949,2007-01-06T12:13:11+00:00,37.769757,-122.425483
13949,2007-01-06T12:13:15+00:00,37.769725,-122.425470
13949,2007-01-06T12:13:19+00:00,37.769709,-122.425699
13949,2007-01-06T12:13:23+00:00,37.769795,-122.425890
13949,2007-01-06T12:13:27+00:00,37.769972,-122.425751
13949,2007-01-06T12:13:31+00:00,37.770285,-122.425380
13949,2007-01-06T12:13:35+00:00,37.770504,-122.425114
13949,2007-01-06T12:13:39+00:00,37.770533,-122.425080
13949,2007-01-06T12:13:43+00:00,37.770569,-122.425040
13949,2007-01-06T12:13:51+00:00,37.770664,-122.424903
13949,2007-01-06T12:13:55+00:00,37.770937,-122.424535
13949,2007-01-06T12:13:59+00:00,37.771334,-122.424025
13949,2007-01-06T12:14:03+00:00,37.771721,-122.423535
13949,2007-01-06T12:14:07+00:00,37.772149,-122.422963
13949,2007-01-06T12:14:11+00:00,37.772626,-122.422350
13963,2007-01-05T06:25:05+00:00,37.778209,-122.412548
13963,2007-01-05T06:25:21+00:00,37.777656,-122.413070
13963,2007-01-05T06:25:29+00:00,37.777097,-122.413694
13963,2007-01-05T06:25:33+00:00,37.776549,-122.414392
13963,2007-01-05T06:25:41+00:00,37.775991,-122.415109
13963,2007-01-05T06:25:49+00:00,37.775505,-122.415721
13963,2007-01-05T06:26:29+00:00,37.775040,-122.416421
13963,2007-01-05T06:26:37+00:00,37.774537,-122.417050
13963,2007-01-05T06:26:45+00:00,37.773944,-122.417723
13963,2007-01-05T06:26:53+00:00,37.773439,-122.418297
13963,2007-01-05T06:27:41+00:00,37.772921,-122.418980
13963,2007-01-05T06:27:45+00:00,37.772353,-122.419710
13963,2007-01-05T06:27:53+00:00,37.771846,-122.420398
13963,2007-01-05T06:27:57+00:00,37.771669,-122.421335
13963,2007-01-05T06:28:05+00:00,37.771634,-122.422237
13963,2007-01-05T06:28:17+00:00,37.772256,-122.422630
13963,2007-01-05T06:28:33+00:00,37.772863,-122.422243
13963,2007-01-05T06:28:41+00:00,37.773351,-122.421623
13963,2007-01-05T06:28:49+00:00,37.773831,-122.421015
13963,2007-01-05T06:29:01+00:00,37.774522,-122.420886
13963,2007-01-05T06:29:21+00:00,37.775184,-122.421093
13963,2007-01-05T06:29:45+00:00,37.775960,-122.421177
13963,2007-01-05T06:29:53+00:00,37.776158,-122.422080
13963,2007-01-05T06:30:57+00:00,37.776014,-122.423020
13963,2007-01-05T06:31:25+00:00,37.775864,-122.423853
13963,2007-01-05T06:31:33+00:00,37.775711,-122.424720
13963,2007-01-05T06:31:41+00:00,37.775591,-122.425698
13963,2007-01-05T06:31:45+00:00,37.775488,-122.426550
13963,2007-01-05T06:31:53+00:00,37.775370,-122.427479
13963,2007-01-05T06:32:01+00:00,37.775274,-122.428352
13963,2007-01-05T06:32:05+00:00,37.775175,-122.429269
13963,2007-01-05T06:32:13+00:00,37.775051,-122.430219
13963,2007-01-05T06:32:21+00:00,37.774946,-122.431075
13967,2007-01-05T02:47:46+00:00,37.777467,-122.418301
13967,2007-01-05T02:47:50+00:00,37.777395,-122.418709
13967,2007-01-05T02:47:54+00:00,37.777329,-122.418978
13967,2007-01-05T02:47:58+00:00,37.777302,-122.419123
13967,2007-01-05T02:48:30+00:00,37.777186,-122.419264
13967,2007-01-05T02:48:34+00:00,37.777151,-122.419575
13967,2007-01-05T02:48:38+00:00,37.777020,-122.419760
13967,2007-01-05T02:48:42+00:00,37.776748,-122.419762
13967,2007-01-05T02:48:46+00:00,37.776542,-122.419696
13967,2007-01-05T02:48:54+00:00,37.776391,-122.419552
13967,2007-01-05T02:48:58+00:00,37.776037,-122.419449
13967,2007-01-05T02:49:02+00:00,37.775656,-122.419317
13967,2007-01-05T02:49:06+00:00,37.775374,-122.419281
13967,2007-01-05T02:49:10+00:00,37.775199,-122.419296
13967,2007-01-05T02:49:14+00:00,37.774987,-122.419520
13967,2007-01-05T02:49:18+00:00,37.774719,-122.419878
13967,2007-01-05T02:49:22+00:00,37.774551,-122.420081
13967,2007-01-05T02:49:26+00:00,37.774513,-122.420120
13967,2007-01-05T02:49:58+00:00,37.774475,-122.420149
13967,2007-01-05T02:50:02+00:00,37.774296,-122.420411
13967,2007-01-05T02:50:06+00:00,37.774064,-122.420765
13967,2007-01-05T02:50:10+00:00,37.773735,-122.421191
13967,2007-01-05T02:50:14+00:00,37.773427,-122.421570
13967,2007-01-05T02:50:18+00:00,37.773108,-122.421984
13967,2007-01-05T02:50:22+00:00,37.772772,-122.422426
13967,2007-01-05T02:50:26+00:00,37.772468,-122.422812
13967,2007-01-05T02:50:30+00:00,37.772320,-122.423007
13967,2007-01-05T02:50:34+00:00,37.772179,-122.423186
13967,2007-01-05T02:50:38+00:00,37.771942,-122.423461
13967,2007-01-05T02:50:42+00:00,37.771712,-122.423726
13967,2007-01-05T02:50:46+00:00,37.771514,-122.423984
13967,2007-01-05T02:50:50+00:00,37.771339,-122.424217
13967,2007-01-05T02:50:54+00:00,37.771172,-122.424425
13967,2007-01-05T02:50:58+00:00,37.771105,-122.424499
13967,2007-01-05T02:51:02+00:00,37.771098,-122.424508
13967,2007-01-05T02:51:14+00:00,37.771019,-122.424612
13967,2007-01-05T02:51:18+00:00,37.770856,-122.424808
13967,2007-01-05T02:51:22+00:00,37.770636,-122.425123
13967,2007-01-05T02:51:26+00:00,37.770415,-122.425423
13967,2007-01-05T02:51:30+00:00,37.770180,-122.425710
13967,2007-01-05T02:51:34+00:00,37.769869,-122.426097
13967,2007-01-05T02:51:38+00:00,37.769513,-122.426523
13967,2007-01-05T02:51:42+00:00,37.769284,-122.426768
13967,2007-01-05T02:51:46+00:00,37.769269,-122.426782
13967,2007-01-05T02:52:02+00:00,37.769185,-122.426865
13967,2007-01-05T02:52:06+00:00,37.768973,-122.426911
13967,2007-01-05T02:52:10+00:00,37.768609,-122.426834
13967,2007-01-05T02:52:14+00:00,37.768060,-122.426775
13967,2007-01-05T02:52:18+00:00,37.767509,-122.426730
13967,2007-01-05T02:52:22+00:00,37.766946,-122.426677
13967,2007-01-05T02:52:26+00:00,37.766465,-122.426621
13967,2007-01-05T02:52:30+00:00,37.766220,-122.426607
13967,2007-01-05T02:52:34+00:00,37.765858,-122.426577
13967,2007-01-05T02:52:38+00:00,37.765399,-122.426530
13967,2007-01-05T02:52:42+00:00,37.764983,-122.426477
13967,2007-01-05T02:52:46+00:00,37.764770,-122.426455
13967,2007-01-05T02:52:50+00:00,37.764753,-122.426453
13967,2007-01-05T02:52:54+00:00,37.764647,-122.426427
13967,2007-01-05T02:52:58+00:00,37.764311,-122.426389
13967,2007-01-05T02:53:02+00:00,37.763811,-122.426342
13967,2007-01-05T02:53:06+00:00,37.763357,-122.426332
13967,2007-01-05T02:53:10+00:00,37.762996,-122.426320
13967,2007-01-05T02:53:14+00:00,37.762565,-122.426271
13967,2007-01-05T02:53:18+00:00,37.762084,-122.426218
13967,2007-01-05T02:53:22+00:00,37.761698,-122.426174
13967,2007-01-05T02:53:26+00:00,37.761557,-122.426174
13967,2007-01-05T02:53:54+00:00,37.761529,-122.426185
14006,2007-01-06T02:16:13+00:00,37.774314,-122.417277
14006,2007-01-06T02:16:17+00:00,37.774173,-122.417480
14006,2007-01-06T02:16:21+00:00,37.773986,-122.417642
14006,2007-01-06T02:16:25+00:00,37.773796,-122.417827
14006,2007-01-06T02:16:29+00:00,37.773627,-122.418042
14006,2007-01-06T02:16:33+00:00,37.773502,-122.418196
14006,2007-01-06T02:16:37+00:00,37.773403,-122.418311
14006,2007-01-06T02:16:41+00:00,37.773387,-122.418327
14006,2007-01-06T02:17:45+00:00,37.773311,-122.418424
14006,2007-01-06T02:17:49+00:00,37.773141,-122.418636
14006,2007-01-06T02:17:53+00:00,37.772860,-122.419006
14006,2007-01-06T02:17:57+00:00,37.772520,-122.419431
14006,2007-01-06T02:18:01+00:00,37.772194,-122.419857
14006,2007-01-06T02:18:05+00:00,37.771916,-122.420238
14006,2007-01-06T02:18:09+00:00,37.771898,-122.420490
14006,2007-01-06T02:18:13+00:00,37.772145,-122.420793
14006,2007-01-06T02:18:17+00:00,37.772375,-122.421103
14006,2007-01-06T02:18:21+00:00,37.772580,-122.421372
14006,2007-01-06T02:18:25+00:00,37.772788,-122.421628
14006,2007-01-06T02:18:29+00:00,37.773001,-122.421849
14006,2007-01-06T02:18:33+00:00,37.773182,-122.421779
14006,2007-01-06T02:18:37+00:00,37.773251,-122.421705
14006,2007-01-06T02:18:53+00:00,37.773358,-122.421588
14006,2007-01-06T02:19:01+00:00,37.773400,-122.421555
14010,2007-01-03T05:27:23+00:00,37.769307,-122.407897
14010,2007-01-03T05:27:27+00:00,37.769319,-122.408273
14010,2007-01-03T05:27:31+00:00,37.769272,-122.408899
14010,2007-01-03T05:27:35+00:00,37.769275,-122.409524
14010,2007-01-03T05:27:39+00:00,37.769329,-122.410090
14010,2007-01-03T05:27:43+00:00,37.769395,-122.410475
14010,2007-01-03T05:27:47+00:00,37.769427,-122.410552
14010,2007-01-03T05:28:35+00:00,37.769533,-122.410822
14010,2007-01-03T05:28:39+00:00,37.769607,-122.411227
14010,2007-01-03T05:28:43+00:00,37.769691,-122.411775
14010,2007-01-03T05:28:47+00:00,37.769717,-122.412351
14010,2007-01-03T05:28:51+00:00,37.769723,-122.412926
14010,2007-01-03T05:28:55+00:00,37.769720,-122.413466
14010,2007-01-03T05:28:59+00:00,37.769724,-122.414010
14010,2007-01-03T05:29:03+00:00,37.769728,-122.414574
14010,2007-01-03T05:29:07+00:00,37.769722,-122.414984
14010,2007-01-03T05:29:11+00:00,37.769723,-122.415036
14010,2007-01-03T05:29:31+00:00,37.769727,-122.415222
14010,2007-01-03T05:29:35+00:00,37.769758,-122.415566
14010,2007-01-03T05:29:39+00:00,37.769826,-122.415903
14010,2007-01-03T05:29:43+00:00,37.769852,-122.416362
14010,2007-01-03T05:29:47+00:00,37.769882,-122.416825
14010,2007-01-03T05:29:51+00:00,37.769926,-122.417259
14010,2007-01-03T05:29:55+00:00,37.769976,-122.417736
14010,2007-01-03T05:29:59+00:00,37.770011,-122.418312
14010,2007-01-03T05:30:03+00:00,37.770096,-122.418924
14010,2007-01-03T05:30:07+00:00,37.770184,-122.419441
14010,2007-01-03T05:30:11+00:00,37.770214,-122.419953
14010,2007-01-03T05:30:15+00:00,37.770197,-122.420488
14010,2007-01-03T05:30:19+00:00,37.770116,-122.421074
14010,2007-01-03T05:30:23+00:00,37.769937,-122.421750
14010,2007-01-03T05:30:27+00:00,37.769880,-122.422079
14010,2007-01-03T05:30:31+00:00,37.769877,-122.422101
14010,2007-01-03T05:30:35+00:00,37.769890,-122.422271
14010,2007-01-03T05:30:39+00:00,37.769855,-122.422743
14010,2007-01-03T05:30:43+00:00,37.769802,-122.423337
14010,2007-01-03T05:30:47+00:00,37.769773,-122.423835
14010,2007-01-03T05:30:51+00:00,37.769767,-122.424012
14010,2007-01-03T05:31:23+00:00,37.769746,-122.424108
14010,2007-01-03T05:31:27+00:00,37.769747,-122.424328
14010,2007-01-03T05:31:31+00:00,37.769744,-122.424429
14010,2007-01-03T05:31:35+00:00,37.769737,-122.424490
14010,2007-01-03T05:31:39+00:00,37.769721,-122.424581
14010,2007-01-03T05:31:43+00:00,37.769491,-122.424633
14010,2007-01-03T05:31:47+00:00,37.769155,-122.424612
14010,2007-01-03T05:31:51+00:00,37.768777,-122.424564
14010,2007-01-03T05:31:55+00:00,37.768470,-122.424532
14010,2007-01-03T05:31:59+00:00,37.768242,-122.424490
14010,2007-01-03T05:32:03+00:00,37.768002,-122.424474
14010,2007-01-03T05:32:07+00:00,37.767701,-122.424454
14010,2007-01-03T05:32:11+00:00,37.767374,-122.424425
14010,2007-01-03T05:32:15+00:00,37.767058,-122.424393
14010,2007-01-03T05:32:19+00:00,37.766735,-122.424355
14010,2007-01-03T05:32:23+00:00,37.766415,-122.424323
14010,2007-01-03T05:32:27+00:00,37.766098,-122.424307
14010,2007-01-03T05:32:31+00:00,37.765754,-122.424283
14010,2007-01-03T05:32:35+00:00,37.765412,-122.424255
14010,2007-01-03T05:32:39+00:00,37.765140,-122.424224
14010,2007-01-03T05:32:43+00:00,37.765109,-122.424220
14010,2007-01-03T05:32:47+00:00,37.765041,-122.424209
14010,2007-01-03T05:32:51+00:00,37.764995,-122.424187
14010,2007-01-03T05:32:55+00:00,37.764838,-122.424184
14010,2007-01-03T05:32:59+00:00,37.764512,-122.424167
14010,2007-01-03T05:33:03+00:00,37.764114,-122.424128
14010,2007-01-03T05:33:07+00:00,37.763722,-122.424078
14010,2007-01-03T05:33:11+00:00,37.763449,-122.424066
14010,2007-01-03T05:33:15+00:00,37.763349,-122.424072
14010,2007-01-03T05:33:23+00:00,37.763286,-122.424078
14018,2007-01-02T04:23:11+00:00,37.770097,-122.417773
14018,2007-01-02T04:23:15+00:00,37.769655,-122.417860
14018,2007-01-02T04:23:19+00:00,37.769261,-122.417940
14018,2007-01-02T04:23:23+00:00,37.768949,-122.418184
14018,2007-01-02T04:23:27+00:00,37.768892,-122.418638
14018,2007-01-02T04:23:31+00:00,37.769188,-122.418967
14018,2007-01-02T04:23:35+00:00,37.769583,-122.418815
14018,2007-01-02T04:23:39+00:00,37.769709,-122.418291
14018,2007-01-02T04:23:43+00:00,37.769635,-122.417594
14018,2007-01-02T04:23:47+00:00,37.769562,-122.416776
14018,2007-01-02T04:23:51+00:00,37.769522,-122.415859
14018,2007-01-02T04:23:55+00:00,37.769498,-122.414892
14018,2007-01-02T04:23:59+00:00,37.769480,-122.413916
14018,2007-01-02T04:24:03+00:00,37.769463,-122.412947
14018,2007-01-02T04:24:07+00:00,37.769450,-122.411965
14018,2007-01-02T04:24:11+00:00,37.769362,-122.410975
14018,2007-01-02T04:24:15+00:00,37.769217,-122.409996
14018,2007-01-02T04:24:19+00:00,37.769070,-122.409042
14018,2007-01-02T04:24:23+00:00,37.768950,-122.408129
14018,2007-01-02T04:24:27+00:00,37.768906,-122.407256
14018,2007-01-02T04:24:31+00:00,37.768907,-122.406474
14018,2007-01-02T04:24:35+00:00,37.769106,-122.405813
14018,2007-01-02T04:24:39+00:00,37.769586,-122.405430
14018,2007-01-02T04:24:43+00:00,37.770171,-122.405375
14018,2007-01-02T04:24:47+00:00,37.770798,-122.405639
14018,2007-01-02T04:24:51+00:00,37.771416,-122.406008
14018,2007-01-02T04:24:55+00:00,37.772103,-122.406372
14018,2007-01-02T04:24:59+00:00,37.772874,-122.406546
14018,2007-01-02T04:25:03+00:00,37.773651,-122.406472
14018,2007-01-02T04:25:07+00:00,37.774396,-122.406145
