19,37.782890,-122.468280,1212989484
19,37.782890,-122.468280,1212989442
19,37.782960,-122.468270,1212989369
19,37.782880,-122.468310,1212989311
19,37.782890,-122.468300,1212989242
19,37.782880,-122.468310,1212989182
19,37.783080,-122.468260,1212989121
19,37.782830,-122.468310,1212989080
19,37.782840,-122.468330,1212989006
19,37.782740,-122.468350,1212988945
19,37.782750,-122.468340,1212988883
19,37.782720,-122.468330,1212988820
19,37.782660,-122.468310,1212988760
19,37.782670,-122.468320,1212988711
19,37.782630,-122.468320,1212988639
19,37.782780,-122.468330,1212988520
19,37.782690,-122.468330,1212988458
19,37.782690,-122.468340,1212988405
19,37.782650,-122.469500,1212988341
19,37.782730,-122.469830,1212988278
19,37.782730,-122.469870,1212988216
19,37.782730,-122.469860,1212988206
19,37.782730,-122.469860,1212988186
19,37.782860,-122.466150,1212988123
19,37.783100,-122.460940,1212988072
19,37.783960,-122.455540,1212988012
19,37.784550,-122.449910,1212987943
19,37.786740,-122.442450,1212987882
19,37.787650,-122.434040,1212987832
19,37.788610,-122.426860,1212987775
19,37.788610,-122.426860,1212987760
19,37.792410,-122.426200,1212987700
19,37.796160,-122.426970,1212987645
19,37.798830,-122.425710,1212987587
20,37.775070,-122.437780,1212987012
20,37.773920,-122.437500,1212986968
20,37.773990,-122.437120,1212986908
20,37.773900,-122.437210,1212986848
20,37.773870,-122.437170,1212986788
20,37.773860,-122.437130,1212986727
20,37.773890,-122.437200,1212986666
20,37.773980,-122.437250,1212986606
20,37.774410,-122.435870,1212986546
20,37.774400,-122.434330,1212986486
20,37.774500,-122.434430,1212986425
20,37.774120,-122.432530,1212986370
20,37.772700,-122.432240,1212986304
20,37.769390,-122.431530,1212986244
20,37.766070,-122.430440,1212986193
20,37.766140,-122.428520,1212986124
20,37.766450,-122.424000,1212986066
20,37.766670,-122.419450,1212986008
20,37.767100,-122.415550,1212985943
21,37.766640,-122.415400,1212985873
21,37.762080,-122.415030,1212985803
21,37.761680,-122.421650,1212985756
21,37.761640,-122.423400,1212985681
21,37.761340,-122.426440,1212985621
21,37.761240,-122.429680,1212985560
21,37.760810,-122.434950,1212985504
22,37.771160,-122.438570,1212985182
22,37.770780,-122.436940,1212985147
22,37.768150,-122.435730,1212985086
22,37.764910,-122.435400,1212985025
22,37.760650,-122.434970,1212984964
23,37.760410,-122.442920,1212984793
23,37.760550,-122.441050,1212984736
23,37.762540,-122.435500,1212984676
23,37.767510,-122.429010,1212984615
23,37.771150,-122.424410,1212984555
23,37.773350,-122.421600,1212984494
23,37.774490,-122.420110,1212984434
23,37.776670,-122.417200,1212984373
23,37.776380,-122.414670,1212984313
23,37.780200,-122.409630,1212984252
23,37.784790,-122.404010,1212984192
23,37.786060,-122.401160,1212984132
24,37.751370,-122.395060,1212983632
24,37.751390,-122.395060,1212983574
24,37.751360,-122.395080,1212983513
24,37.751370,-122.395050,1212983453
24,37.749770,-122.392190,1212983394
24,37.741570,-122.397660,1212983331
24,37.728780,-122.402780,1212983281
24,37.715810,-122.398510,1212983231
24,37.702630,-122.393620,1212983183
24,37.689480,-122.390660,1212983137
24,37.675740,-122.388780,1212983095
24,37.664540,-122.397910,1212983052
24,37.653410,-122.406970,1212983002
24,37.640010,-122.405520,1212982955
24,37.627110,-122.401770,1212982910
24,37.614930,-122.394730,1212982860
24,37.617760,-122.387170,1212982798
24,37.616920,-122.384030,1212982751
24,37.616920,-122.384030,1212982737
24,37.615080,-122.384890,1212982677
24,37.615080,-122.384880,1212982627
24,37.615080,-122.384890,1212982537
24,37.615070,-122.384940,1212982513
24,37.615080,-122.384940,1212982459
24,37.615070,-122.384950,1212982393
24,37.615080,-122.384960,1212982391
24,37.614840,-122.385320,1212982318
24,37.615080,-122.389990,1212982259
24,37.621570,-122.400610,1212982194
24,37.634700,-122.403900,1212982146
24,37.648160,-122.406700,1212982103
24,37.661470,-122.402710,1212982055
24,37.671480,-122.391390,1212982006
24,37.684830,-122.389780,1212981961
24,37.698500,-122.392860,1212981917
24,37.711630,-122.395810,1212981872
24,37.724440,-122.401590,1212981827
24,37.737840,-122.401710,1212981768
24,37.749170,-122.392720,1212981717
24,37.762710,-122.392780,1212981668
24,37.774420,-122.400730,1212981610
24,37.776800,-122.398720,1212981555
24,37.780250,-122.394220,1212981495
24,37.783100,-122.393790,1212981430
24,37.785560,-122.397430,1212981370
25,37.783210,-122.393800,1212979481
25,37.778240,-122.400970,1212979426
25,37.780850,-122.403990,1212979369
25,37.784090,-122.408310,1212979300
25,37.786480,-122.410740,1212979240
26,37.786400,-122.410910,1212979214
26,37.785380,-122.408860,1212979163
26,37.784710,-122.408560,1212979134
26,37.782650,-122.406310,1212979074
26,37.781920,-122.404450,1212979014
26,37.784430,-122.401350,1212978985
26,37.789640,-122.394750,1212978929
26,37.793380,-122.392980,1212978865
27,37.793360,-122.393090,1212978855
27,37.793300,-122.393060,1212978801
27,37.794790,-122.396390,1212978741
27,37.793550,-122.396480,1212978680
27,37.792990,-122.400660,1212978629
27,37.792430,-122.403860,1212978563
27,37.792020,-122.407100,1212978499
28,37.792070,-122.407230,1212978415
28,37.791780,-122.401100,1212978349
28,37.794280,-122.400280,1212978293
28,37.795240,-122.400860,1212978229
29,37.792680,-122.403630,1212978030
29,37.791450,-122.404330,1212977965
29,37.786590,-122.402160,1212977905
29,37.785660,-122.397090,1212977845
30,37.752790,-122.390720,1212977478
30,37.750050,-122.390640,1212977451
31,37.764400,-122.388640,1212976646
31,37.764300,-122.388650,1212976616
31,37.765440,-122.386730,1212976560
31,37.764260,-122.388160,1212976500
31,37.769860,-122.389490,1212976435
31,37.774470,-122.391790,1212976375
31,37.776640,-122.394420,1212976320
32,37.776870,-122.394550,1212976301
32,37.776860,-122.394850,1212976272
32,37.777050,-122.394880,1212976211
32,37.779030,-122.392470,1212976151
32,37.783170,-122.393720,1212976089
32,37.785900,-122.394200,1212976029
32,37.790110,-122.397400,1212975969
32,37.793440,-122.400080,1212975913
32,37.802700,-122.401890,1212975849
32,37.805340,-122.403900,1212975794
32,37.806450,-122.406550,1212975728
32,37.807530,-122.412340,1212975668
33,37.807760,-122.409020,1212975500
33,37.806670,-122.412580,1212975440
33,37.803730,-122.413410,1212975378
33,37.803310,-122.414800,1212975319
33,37.800580,-122.414230,1212975257
33,37.796920,-122.413490,1212975199
33,37.793210,-122.412770,1212975137
33,37.788980,-122.411910,1212975077
33,37.785800,-122.411030,1212975018
33,37.785190,-122.409080,1212974957
33,37.784710,-122.407310,1212974897
33,37.784290,-122.407620,1212974840
34,37.784270,-122.407570,1212974745
34,37.783640,-122.409190,1212974696
34,37.783910,-122.412750,1212974635
34,37.784610,-122.416180,1212974580
35,37.784400,-122.417600,1212974427
35,37.784470,-122.417430,1212974366
35,37.784310,-122.416900,1212974306
35,37.781010,-122.413600,1212974246
35,37.778860,-122.410340,1212974184
36,37.777690,-122.408890,1212974037
36,37.774640,-122.410580,1212973990
36,37.776120,-122.417030,1212973929
36,37.775160,-122.421490,1212973868
36,37.774790,-122.424540,1212973808
36,37.774280,-122.428380,1212973749
36,37.773510,-122.434290,1212973688
36,37.774680,-122.436050,1212973634
37,37.775060,-122.437690,1212973568
37,37.775050,-122.437660,1212973497
37,37.775050,-122.437690,1212973430
37,37.775550,-122.436200,1212973381
37,37.778250,-122.436730,1212973321
37,37.780790,-122.429740,1212973268
37,37.781860,-122.421620,1212973205
37,37.783000,-122.412650,1212973141
37,37.786560,-122.409760,1212973079
37,37.788140,-122.410180,1212973019
38,37.774260,-122.465890,1212971934
38,37.773720,-122.463390,1212971894
38,37.776790,-122.458580,1212971834
38,37.777890,-122.453020,1212971770
38,37.778710,-122.446740,1212971708
38,37.779350,-122.441500,1212971648
38,37.780570,-122.431640,1212971587
38,37.782770,-122.424310,1212971530
38,37.789170,-122.424480,1212971467
38,37.789420,-122.422500,1212971413
39,37.789320,-122.415990,1212971244
39,37.787280,-122.421600,1212971185
39,37.783700,-122.420820,1212971123
39,37.780180,-122.419930,1212971072
40,37.783740,-122.417630,1212970875
40,37.783220,-122.417990,1212970866
40,37.783070,-122.419770,1212970802
40,37.782670,-122.422640,1212970732
40,37.785800,-122.424720,1212970672
40,37.789200,-122.425420,1212970624
40,37.789430,-122.429450,1212970552
40,37.788710,-122.433750,1212970497
41,37.787690,-122.433530,1212970442
41,37.786660,-122.433360,1212970381
42,37.786320,-122.431540,1212970347
42,37.786520,-122.430100,1212970320
42,37.787290,-122.424740,1212970259
42,37.787650,-122.421210,1212970199
42,37.789040,-122.412480,1212970139
43,37.788940,-122.410880,1212970034
43,37.791750,-122.411540,1212969974
43,37.791860,-122.412490,1212969913
43,37.793530,-122.412780,1212969853
43,37.795410,-122.413220,1212969791
43,37.799170,-122.413880,1212969732
43,37.804410,-122.415820,1212969647
43,37.805520,-122.415220,1212969596
44,37.798180,-122.407270,1212968695
44,37.797560,-122.406280,1212968636
44,37.796660,-122.405160,1212968573
44,37.792010,-122.404360,1212968513
44,37.790630,-122.404040,1212968474
44,37.787170,-122.403430,1212968410
44,37.788400,-122.401410,1212968352
45,37.784130,-122.399070,1212967734
45,37.781740,-122.401610,1212967673
45,37.777780,-122.406550,1212967618
45,37.773690,-122.411750,1212967553
45,37.774290,-122.414610,1212967498
45,37.775700,-122.421010,1212967433
45,37.774840,-122.424190,1212967382
45,37.774020,-122.430660,1212967311
45,37.773130,-122.437700,1212967251
45,37.772240,-122.444490,1212967205
45,37.771440,-122.450970,1212967147
45,37.769010,-122.453480,1212967075
45,37.766350,-122.453240,1212967012
45,37.763700,-122.454100,1212966929
46,37.769580,-122.455050,1212966650
46,37.771330,-122.454540,1212966621
47,37.773720,-122.440630,1212966512
47,37.774140,-122.437320,1212966496
47,37.774660,-122.433160,1212966454
47,37.773960,-122.430470,1212966383
47,37.774900,-122.430870,1212966269
47,37.774840,-122.429320,1212966199
47,37.774240,-122.429500,1212966120
47,37.774190,-122.429630,1212966097
47,37.773200,-122.436990,1212966042
47,37.772640,-122.441040,1212965977
47,37.771430,-122.442130,1212965951
47,37.770190,-122.443260,1212965888
47,37.767040,-122.448360,1212965779
48,37.769080,-122.446880,1212965468
48,37.769180,-122.446000,1212965419
48,37.769740,-122.442900,1212965359
48,37.770700,-122.441900,1212965297
48,37.772030,-122.440660,1212965239
48,37.773710,-122.440420,1212965173
48,37.774650,-122.433220,1212965113
48,37.775520,-122.426240,1212965064
48,37.775910,-122.423390,1212964992
48,37.780430,-122.423740,1212964937
48,37.786060,-122.424860,1212964877
48,37.787160,-122.424860,1212964812
48,37.787380,-122.423190,1212964752
48,37.787740,-122.421470,1212964692
48,37.788280,-122.416490,1212964632
48,37.788310,-122.415310,1212964603
49,37.781830,-122.413960,1212964401
49,37.778340,-122.409880,1212964347
49,37.772360,-122.406430,1212964257
49,37.761690,-122.405870,1212964196
50,37.751330,-122.395310,1212964022
50,37.751870,-122.395120,1212963987
50,37.751670,-122.395060,1212963908
50,37.751700,-122.395070,1212963858
50,37.751710,-122.395040,1212963797
50,37.751560,-122.395030,1212963735
50,37.751200,-122.394940,1212963670
50,37.751830,-122.393900,1212963619
51,37.738050,-122.446420,1212960542
51,37.739520,-122.446700,1212960480
51,37.741970,-122.450660,1212960410
51,37.744810,-122.453110,1212960354
51,37.745350,-122.452320,1212960306
51,37.745840,-122.451180,1212960249
51,37.747120,-122.444620,1212960179
51,37.751350,-122.443130,1212960110
51,37.756770,-122.442470,1212960050
51,37.760470,-122.443690,1212959989
51,37.762450,-122.435700,1212959929
51,37.764850,-122.432480,1212959875
51,37.766310,-122.430660,1212959818
51,37.769400,-122.426700,1212959750
51,37.771220,-122.424420,1212959688
51,37.772260,-122.423090,1212959630
51,37.774050,-122.420820,1212959570
51,37.775530,-122.419420,1212959509
51,37.780200,-122.420360,1212959448
51,37.782060,-122.420630,1212959388
51,37.783520,-122.420950,1212959327
51,37.786830,-122.421660,1212959267
51,37.787710,-122.420560,1212959206
51,37.788470,-122.414990,1212959148
51,37.788790,-122.413450,1212959091
51,37.790680,-122.411220,1212959030
51,37.792130,-122.410790,1212958970
52,37.806380,-122.422390,1212957835
52,37.804430,-122.423190,1212957785
52,37.801850,-122.412750,1212957575
52,37.800000,-122.412330,1212957514
52,37.796790,-122.411720,1212957454
52,37.794030,-122.411380,1212957396
52,37.791600,-122.411150,1212957334
53,37.790350,-122.423050,1212956965
53,37.790300,-122.425560,1212956907
53,37.789470,-122.430660,1212956850
53,37.790690,-122.429450,1212956785
53,37.790770,-122.426490,1212956723
53,37.791340,-122.422870,1212956669
53,37.791750,-122.419030,1212956602
53,37.792040,-122.416020,1212956542
53,37.792700,-122.411960,1212956484
53,37.792300,-122.410800,1212956422
54,37.780130,-122.389510,1212955501
54,37.780130,-122.389510,1212955478
54,37.782050,-122.388480,1212955428
54,37.787320,-122.388020,1212955358
54,37.789620,-122.388800,1212955298
54,37.792130,-122.391170,1212955241
54,37.795040,-122.394420,1212955125
54,37.796950,-122.395840,1212955070
54,37.799410,-122.398020,1212955000
54,37.800140,-122.398620,1212954940
54,37.803330,-122.401460,1212954882
54,37.805270,-122.403780,1212954832
54,37.806010,-122.410310,1212954769
54,37.806950,-122.412190,1212954704
54,37.807510,-122.412320,1212954689
55,37.807110,-122.406430,1212954322
55,37.806120,-122.404560,1212954261
55,37.802390,-122.403050,1212954206
55,37.798300,-122.402250,1212954141
55,37.795130,-122.401950,1212954082
55,37.794400,-122.405130,1212954021
55,37.794270,-122.406030,1212953961
55,37.794170,-122.408280,1212953917
55,37.793960,-122.408740,1212953845
55,37.793790,-122.410310,1212953781
56,37.792250,-122.410670,1212953660
57,37.788900,-122.408500,1212952897
57,37.790670,-122.408880,1212952835
57,37.791850,-122.409140,1212952773
57,37.793770,-122.409890,1212952712
57,37.793350,-122.413630,1212952651
57,37.792810,-122.417770,1212952591
57,37.792250,-122.422750,1212952530
57,37.794110,-122.423110,1212952475
57,37.796440,-122.425410,1212952410
57,37.797180,-122.427260,1212952350
57,37.796710,-122.431040,1212952303
57,37.796280,-122.433730,1212952253
57,37.797380,-122.435810,1212952204
57,37.798340,-122.436040,1212952169
57,37.800420,-122.436220,1212952108
58,37.804980,-122.438160,1212951956
58,37.804980,-122.438140,1212951911
58,37.803840,-122.441150,1212951865
58,37.803950,-122.443700,1212951804
58,37.804690,-122.443610,1212951735
58,37.805650,-122.442110,1212951670
58,37.803720,-122.438480,1212951610
58,37.803200,-122.432870,1212951550
58,37.803920,-122.427300,1212951491
58,37.805110,-122.425150,1212951446
58,37.806040,-122.422170,1212951428
59,37.806000,-122.422180,1212951325
59,37.805920,-122.418140,1212951054
59,37.804500,-122.416310,1212951000
59,37.806060,-122.418270,1212950939
59,37.806080,-122.417720,1212950874
59,37.806270,-122.416140,1212950823
59,37.806260,-122.410380,1212950693
59,37.806660,-122.405700,1212950643
59,37.804580,-122.402420,1212950577
59,37.803550,-122.401270,1212950512
59,37.801740,-122.399690,1212950457
59,37.794230,-122.392850,1212950335
59,37.793630,-122.392530,1212950289
59,37.790890,-122.396580,1212950212
59,37.787590,-122.400240,1212950093
59,37.787040,-122.400940,1212950062
59,37.785670,-122.402770,1212950006
59,37.784090,-122.404720,1212949949
59,37.782010,-122.405880,1212949886
59,37.783450,-122.402680,1212949829
60,37.784410,-122.401460,1212949774
60,37.784400,-122.401460,1212949745
60,37.785740,-122.399840,1212949680
60,37.785930,-122.399660,1212949620
60,37.788740,-122.401860,1212949555
60,37.790150,-122.400000,1212949495
60,37.794170,-122.399790,1212949439
60,37.796870,-122.400620,1212949375
60,37.800460,-122.401450,1212949317
60,37.804810,-122.403190,1212949264
60,37.807660,-122.407930,1212949199
60,37.808430,-122.410710,1212949143
60,37.808360,-122.410140,1212949134
61,37.808330,-122.409400,1212949021
61,37.807900,-122.408370,1212948902
61,37.804440,-122.403460,1212948717
61,37.798460,-122.402200,1212948653
61,37.796880,-122.401720,1212948593
61,37.794570,-122.404070,1212948542
61,37.794380,-122.406320,1212948473
61,37.793880,-122.409380,1212948415
61,37.793640,-122.411270,1212948352
62,37.798610,-122.422290,1212947194
62,37.798600,-122.422320,1212947134
62,37.795640,-122.421710,1212947073
62,37.794520,-122.425170,1212947017
62,37.793830,-122.431110,1212946952
62,37.793670,-122.434860,1212946897
63,37.806700,-122.431900,1212946292
63,37.806430,-122.431940,1212946268
63,37.805410,-122.431820,1212946203
63,37.805110,-122.433500,1212946136
63,37.803400,-122.431550,1212946076
63,37.804130,-122.424860,1212946030
63,37.804640,-122.421690,1212945956
63,37.805100,-122.417440,1212945908
63,37.805560,-122.413760,1212945840
63,37.799710,-122.412570,1212945716
64,37.785850,-122.411190,1212944536
64,37.785460,-122.406740,1212944493
64,37.786770,-122.406420,1212944433
64,37.786980,-122.406620,1212944362
64,37.789300,-122.407500,1212944302
64,37.792820,-122.407710,1212944256
64,37.793770,-122.405150,1212944183
64,37.797720,-122.403890,1212944122
64,37.797670,-122.402060,1212944063
64,37.797940,-122.400770,1212944012
64,37.799740,-122.401380,1212943944
64,37.804440,-122.402560,1212943881
64,37.806070,-122.404890,1212943855
64,37.807910,-122.408580,1212943790
64,37.808170,-122.409830,1212943729
65,37.808310,-122.409360,1212943614
65,37.808280,-122.409230,1212943577
65,37.807670,-122.407920,1212943519
65,37.805300,-122.403560,1212943456
65,37.799570,-122.402450,1212943409
65,37.794530,-122.401760,1212943337
65,37.794430,-122.405070,1212943275
65,37.794430,-122.406630,1212943239
65,37.793970,-122.408350,1212943178
65,37.793910,-122.409830,1212943117
65,37.793730,-122.409770,1212943057
65,37.791840,-122.411070,1212942998
65,37.791690,-122.412020,1212942960
65,37.789030,-122.412130,1212942900
66,37.617910,-122.386960,1212941640
66,37.617750,-122.386580,1212941604
66,37.617910,-122.386900,1212941547
66,37.617940,-122.386930,1212941534
66,37.615020,-122.385360,1212941424
66,37.625220,-122.401900,1212941278
66,37.688220,-122.390580,1212941012
66,37.701710,-122.393630,1212940962
66,37.714710,-122.397850,1212940924
66,37.714710,-122.397850,1212940912
66,37.727680,-122.402800,1212940857
66,37.740690,-122.398950,1212940799
66,37.752850,-122.391570,1212940748
66,37.766100,-122.394250,1212940704
66,37.774930,-122.401160,1212940629
66,37.778580,-122.405840,1212940568
66,37.782290,-122.410690,1212940508
66,37.786540,-122.413190,1212940448
66,37.790630,-122.412810,1212940388
66,37.792090,-122.410310,1212940330
67,37.617870,-122.386930,1212936633
67,37.617860,-122.386950,1212936573
67,37.617860,-122.386960,1212936554
67,37.617940,-122.386650,1212936482
67,37.617960,-122.385940,1212936474
67,37.615590,-122.384440,1212936403
67,37.614650,-122.398090,1212936277
67,37.627020,-122.402610,1212936234
67,37.640230,-122.405860,1212936165
67,37.672680,-122.390570,1212936017
67,37.686110,-122.390100,1212935963
67,37.699590,-122.393100,1212935920
67,37.713090,-122.396520,1212935867
67,37.725820,-122.402110,1212935824
67,37.739170,-122.400300,1212935767
67,37.750970,-122.391840,1212935718
67,37.764260,-122.393060,1212935658
67,37.774930,-122.401160,1212935597
67,37.778610,-122.405790,1212935541
67,37.781030,-122.408870,1212935477
67,37.782220,-122.410780,1212935416
67,37.785490,-122.412950,1212935355
67,37.790390,-122.413890,1212935295
67,37.791800,-122.410950,1212935235
67,37.792160,-122.410850,1212935175
68,37.783520,-122.389870,1212930056
68,37.782370,-122.391340,1212930013
68,37.781510,-122.392490,1212929952
68,37.784100,-122.392280,1212929892
68,37.786710,-122.390310,1212929831
68,37.788820,-122.392950,1212929771
68,37.785650,-122.390220,1212929710
68,37.785320,-122.388510,1212929650
68,37.785000,-122.391030,1212929588
68,37.780330,-122.397020,1212929528
68,37.777600,-122.400500,1212929467
68,37.778620,-122.405780,1212929407
68,37.781100,-122.408840,1212929346
68,37.782070,-122.411270,1212929286
68,37.785020,-122.412820,1212929225
68,37.784580,-122.414390,1212929165
69,37.770250,-122.439500,1212919113
69,37.770370,-122.439530,1212919107
69,37.770370,-122.439530,1212919069
69,37.771500,-122.435530,1212919062
69,37.771500,-122.435530,1212918968
69,37.772190,-122.430250,1212918907
70,37.771990,-122.432160,1212918779
70,37.773500,-122.434440,1212918722
70,37.772590,-122.442110,1212918662
70,37.772280,-122.445680,1212918602
70,37.775110,-122.446270,1212918542
70,37.782730,-122.447150,1212918486
70,37.786240,-122.446790,1212918421
70,37.786310,-122.453940,1212918361
70,37.785140,-122.463260,1212918300
70,37.783990,-122.466650,1212918246
71,37.783400,-122.466600,1212917753
71,37.783380,-122.466600,1212917728
71,37.780020,-122.466370,1212917676
71,37.777290,-122.463780,1212917602
71,37.776860,-122.458560,1212917560
71,37.776860,-122.458560,1212917546
71,37.774780,-122.454520,1212917481
71,37.775670,-122.447700,1212917420
71,37.776110,-122.444450,1212917365
71,37.776840,-122.438570,1212917305
71,37.771350,-122.436970,1212917239
71,37.771950,-122.432230,1212917184
72,37.772000,-122.432170,1212917107
72,37.772980,-122.432330,1212917084
72,37.774710,-122.432440,1212917018
72,37.775590,-122.425510,1212916969
72,37.789220,-122.423500,1212916715
72,37.790260,-122.415400,1212916655
72,37.791190,-122.407180,1212916599
72,37.792960,-122.403200,1212916535
72,37.792410,-122.404830,1212916474
73,37.789770,-122.422050,1212905712
73,37.789910,-122.418920,1212905655
73,37.791110,-122.414060,1212905592
73,37.794130,-122.414370,1212905534
73,37.796260,-122.412140,1212905475
73,37.798240,-122.411880,1212905411
73,37.798880,-122.408890,1212905351
73,37.799580,-122.408570,1212905293
73,37.799640,-122.407760,1212905246
73,37.799630,-122.407470,1212905176
74,37.799520,-122.407250,1212905050
74,37.798640,-122.408200,1212904990
74,37.798470,-122.409360,1212904928
74,37.797360,-122.410340,1212904868
74,37.796220,-122.418830,1212904808
74,37.795840,-122.421930,1212904746
74,37.795390,-122.423870,1212904686
74,37.791670,-122.424160,1212904631
74,37.788940,-122.423610,1212904566
74,37.788060,-122.425300,1212904516
74,37.787400,-122.430670,1212904455
74,37.786320,-122.439170,1212904386
74,37.785460,-122.445420,1212904326
74,37.782100,-122.447470,1212904272
74,37.778990,-122.447130,1212904217
74,37.774620,-122.446140,1212904145
74,37.770510,-122.447050,1212904084
74,37.770380,-122.445600,1212904040
75,37.770360,-122.445480,1212903891
75,37.770600,-122.445400,1212903871
75,37.773340,-122.446050,1212903811
75,37.776110,-122.446580,1212903752
75,37.779490,-122.447150,1212903691
